医生	2611
清楚	2605
确定	2572
公司	2565
无法	2556
之后	2553
机	2537
要是	2530
办	2529
男人	2528
待	2523
女孩	2522
走吧	2511
办法	2504
兄弟	2492
以前	2491
如此	2489
嗨	2486
早	2469
蛋	2467
、	2455
长官	2450
裏	2449
路	2441
穿	2434
儿子	2428
水	2412
-好	2398
呀	2397
说话	2394
永远	2370
留	2367
算	2367
不管	2357
刚	2356
小心	2332
面	2324
决定	2319
一点	2317
头	2310
分钟	2297
我要	2287
选择	2279
机会	2277
歉	2274
周	2271
干嘛	2269
只要	2268
结束	2259
下去	2255
保护	2255
唯一	2248
帮助	2245
根本	2242
全	2236
另	2235
回事	2230
或者	2229
我...	2220
上帝	2209
信	2205
成功	2201
长	2199
漂亮	2195
马上	2176
感	2168
却	2158
局	2158
二	2140
注意	2132
每	2129
了解	2128
武器	2124
亲爱	2120
部	2118
媽	2113
小姐	2108
队	2094
伙	2079
张	2072
别人	2067
小时	2062
未	2054
兒	2054
明	2049
里面	2039
枪	2030
再见	2025
其实	2017
覺	2015
派	2014
久	2013
欢迎	2008
器	2003
看见	1997
花	1991
员	1982
总统	1969
經	1966
完成	1964
噢	1958
本	1957
)	1949
♪	1947
感谢	1945
知	1943
消息	1943
行动	1939
杯	1939
後	1926
眼	1919
打算	1918
:	1912
记	1912
見	1911
怎样	1910
做到	1899
女儿	1887
拜托	1879
伙计	1879
故事	1877
停	1866
怕	1864
女士	1864
写	1858
光	1857
控制	1851
-对	1851
失去	1848
該	1837
如	1833
试	1832
受	1832
衣服	1827
对吧	1821
我来	1820
今	1819
真正	1819
晚上	1815
接受	1810
別	1801
有些	1798
高	1789
步	1783
门	1771
更多	1769
买	1762
送	1760
法	1759
宝贝	1758
改变	1757
愿意	1754
进来	1754
跑	1747
不同	1745
啥	1739
生命	1738
份	1733
上去	1732
酒	1728
间	1727
收到	1724
意	1722
够	1719
保持	1717
部分	1712
快点	1711
妳	1709
危险	1706
太好	1706
谢谢你	1698
道	1696
發	1692
开心	1689
努力	1687
力	1685
该死	1684
回到	1684
忘	1681
哥	1675
母亲	1671
嘛	1662
我会	1661
指	1659
房子	1655
玩笑	1648
船	1646
何	1645
留下	1644
忙	1638
片	1637
战争	1635
进行	1628
难	1623
保证	1621
内	1620
由	1616
六	1614
人类	1614
聽	1612
誰	1606
他妈	1604
打开	1603
每个	1601
完	1599
虽然	1599
害怕	1597
方式	1596
任务	1594
段	1593
間	1590
句	1588
许	1585
刚刚	1582
”	1579
原因	1578
金	1578
--	1576
嘴	1575
第二	1568
半	1567
块	1566
双	1564
眼睛	1562
明天	1559
時候	1558
国家	1550
教	1547
家人	1546
男	1543
元	1539
解决	1537
还有	1537
从来	1531
结果	1523
謝謝	1521
跳	1515
直接	1514
除	1514
目标	1513
更好	1508
搞	1504
必	1502
当时	1501
比赛	1501
早上	1500
来吧	1500
命	1496
理解	1496
至少	1493
游戏	1488
*	1485
而已	1482
令	1482
很快	1480
殺	1480
记得	1479
出现	1476
曾	1471
处理	1469
著	1459
进入	1457
火	1456
同意	1451
靠	1450
麻烦	1446
讲	1442
很抱	1442
同	1442
從	1440
见到	1438
你好	1437
绝对	1436
变	1433
笑	1429
甚至	1423
通过	1421
电影	1418
照片	1414
裡	1409
整个	1406
西	1402
問	1399
身	1397
语	1394
“	1394
书	1388
系统	1387
抓	1383
容易	1381
关于	1380
动	1380
命令	1379
抓住	1379
座	1378
好好	1373
就是	1369
约翰	1367
才能	1366
最近	1362
各位	1362
房间	1361
長	1361
以后	1355
就算	1353
特别	1349
喔	1348
-不	1346
幫	1344
阻止	1343
外面	1342
奇怪	1341
犯	1341
球	1341
加油	1341
翻译	1339
掉	1336
傻	1330
存在	1327
機	1325
信息	1322
八	1321
混蛋	1320
全部	1319
哇	1313
么	1311
确实	1310
什麽	1310
你...	1298
便	1298
线	1296
咱	1295
看来	1294
2	1291
变成	1290
州	1290
病	1288
小子	1288
棒	1288
联系	1281
考虑	1277
死亡	1277
哪儿	1275
爸	1274
王	1273
架	1272
想法	1271
重新	1266
谈	1264
混	1263
十	1263
研究	1261
帮忙	1260
拍	1258
243)	1258
其	1257
卡	1252
言	1251
主意	1251
清	1247
使用	1247
父母	1247
口	1245
参加	1244
敢	1243
・	1242
城市	1239
應	1239
事实	1238
台	1238
攻击	1235
政府	1234
呃	1234
动物	1233
直到	1229
有趣	1228
想到	1228
脸	1228
箱	1228
愛	1226
未来	1223
身上	1223
種	1222
要求	1221
無	1221
今晚	1219
加入	1218
人生	1214
錢	1213
每天	1211
太多	1210
動	1206
-他	1205
妻子	1203
當	1202
简单	1201
位置	1201
其中	1198
关	1197
身体	1197
頭	1194
拿到	1192
官	1189
睡	1187
]	1180
机器	1180
自由	1180
夜	1175
放弃	1172
進	1172
学	1171
信任	1168
夫人	1167
回答	1163
事吧	1161
好了	1160
检查	1154
神	1154
這些	1154
怎麼	1154
~	1151
换	1150
停止	1148
学校	1147
-那	1144
声音	1141
解释	1141
战斗	1141
感到	1141
錯	1141
支持	1140
店	1140
坐	1134
國	1132
車	1132
冷静	1131
七	1129
地球	1128
認	1128
单	1127
3	1124
姑娘	1121
場	1119
副	1118
力量	1118
白	1116
回去	1110
辆	1109
师	1108
负责	1107
家庭	1106
飞机	1102
无论	1100
李	1099
天啊	1097
样子	1097
伤害	1096
帶	1095
差	1093
远	1092
男孩	1091
调查	1089
上面	1088
外	1088
照顾	1088
聊	1083
能够	1083
律师	1082
餐	1081
方	1080
哭	1080
大概	1079
飞	1076
10	1075
群	1071
聪明	1070
糟糕	1070
军	1065
休息	1065
突然	1061
音乐	1059
不然	1058
超	1057
歌	1053
止	1053
老板	1051
疯	1049
及	1048
完美	1047
之间	1047
班	1041
星期	1041
兩	1041
集	1039
現在	1038
通	1037
正常	1036
太棒	1028
证明	1024
必要	1023
脚	1017
可爱	1016
生日	1016
套	1015
關	1014
开枪	1012
東	1011
各	1011
咖啡	1008
案	1005
訴	1005
按	1004
英雄	1004
秘密	1003
將	1003
国	1002
监狱	1000
曾经	999
求你	996
实验	996
家伙	995
年轻	993
我能	990
办公	989
迈克	985
弄	984
合作	984
藏	980
终于	979
菜	979
5	978
抱	977
目前	976
气	975
报告	974
谈谈	972
连	969
精神	969
代表	969
很难	969
使	967
食物	967
呆	965
马	964
記	964
方法	961
呼吸	960
山	959
喜歡	958
求	957
博士	957
能力	957
发	956
包	956
搞定	956
组织	955
敌人	954
区	954
疯狂	953
似乎	952
海	951
文	950
等待	948
随	948
消失	947
坚持	946
黑	945
安排	945
交易	943
(	943
度	942
带来	941
难道	941
變	939
邊	939
毛	938
身份	935
首	930
快乐	928
丈夫	928
结婚	927
楼	926
以及	922
主	922
真是	919
做出	917
国王	916
米	915
事件	915
電	915
建议	914
意义	913
小孩	913
英	911
后面	910
中心	909
真好	908
1	908
哥哥	905
提供	905
馆	903
學	902
#	901
麽	900
紧张	899
刻	897
电视	897
我想	896
房	895
秒	895
怪	891
幹	890
逼	889
本来	888
題	887
歡	887
但我	886
乎	885
除非	884
队长	884
詹姆斯	883
-13	883
文件	880
肉	879
特工	879
管	876
請	876
医院	875
快走	875
杀死	874
這個	874
意味	872
♬	872
属	871
很久	869
纽约	868
至	868
日子	868
辦	867
謝	867
投票	866
非	863
城	861
些	859
坏	858
即使	857
训练	856
对于	855
弹	855
准	854
床	854
遍	854
離	854
错误	854
坐在	853
再次	852
20	849
拥有	848
指挥	848
實	846
比较	844
威胁	842
附近	839
遇到	838
手机	838
真实	836
真相	834
笔	834
讨厌	833
受伤	833
拯救	832
一旦	830
操	830
恐怖	829
正确	828
偷	824
查	822
最大	821
失败	820
派对	819
转	819
他是	817
情报	816
赢	816
反	815
认真	815
妹妹	814
信号	814
赶紧	813
生意	812
睡觉	812
行为	811
药	810
下面	809
季	808
组	808
利用	807
屁股	807
确认	806
身边	804
姐姐	804
杀人	803
离	803
替	802
爆炸	802
开车	802
加	801
战	799
严重	797
并且	795
一般	795
原来	793
厉害	793
首先	793
逃	793
人员	793
生气	792
方面	791
值得	790
方向	790
少	788
部落	788
的确	787
血	787
老大	787
恩	785
简直	784
刀	783
往	782
大学	782
昨天	781
意识	779
於	778
市	777
现场	775
反正	774
伟大	774
拒绝	774
俩	773
服务	773
记录	771
婆	771
蠢	770
家里	769
表现	767
-嗯	765
幾	762
胡	761
梦想	761
﻿	761
再来	757
唱	756
理由	756
第三	756
字幕	756
院	755
影响	754
腿	753
交给	753
弗兰克	753
自然	752
设计	751
物	750
摔	747
艘	747
30	747
足够	746
介意	745
重	745
晚安	745
定	744
强	744
开门	744
然後	744
感受	740
選	740
瞧	739
军队	739
碰	739
很大	738
受到	738
叔叔	737
戰	737
街	736
经历	736
飞行	736
4	736
日本	736
目的	735
忘记	735
痛	735
都会	734
道歉	733
狂	733
糟	732
祝你	732
饭	731
礼物	731
6	731
拉	730
備	730
剛	730
变得	729
原谅	729
证据	729
許	729
試	728
去吧	727
通知	726
當然	726
否则	725
团队	725
去看	724
字	724
剩下	724
创造	722
几乎	722
科学	720
喜	717
启动	717
不不	715
答应	715
舒服	715
住手	715
热	714
慢慢	714
读	713
杰克	713
每次	712
12	710
放开	710
出发	709
银行	709
什	709
梦	708
怪物	708
闭嘴	707
昨晚	707
天哪	707
立刻	706
然	705
新闻	705
报	703
反应	702
支	702
称	702
选	700
十分	700
票	700
女生	700
确保	699
承认	698
试图	697
接近	697
安	697
[	697
圈	697
寻找	697
岛	697
》..	697
个人	696
隊	696
同时	695
舱	695
和平	695
弟弟	694
-她	694
进去	692
好像	692
既然	691
英国	689
基地	689
不多	688
剩	688
表演	688
-这	687
-谢谢	686
允许	685
团	685
节	684
親	684
随便	683
说...	683
技术	683
绝	683
级	683
太太	681
氣	679
警官	679
洗	678
层	677
奶奶	677
兴趣	676
員	675
化	675
没人	674
讨论	674
警告	674
节目	673
尸体	672
倒	672
获得	672
或是	671
最终	670
品	670
害	669
权	668
因為	668
哎	668
戴	666
角	665
享受	664
生物	663
近	663
核	662
部队	661
犯罪	660
记忆	660
—	660
迟	659
超级	659
邀请	659
适合	658
项	658
救命	658
放松	658
运动	657
船长	657
失望	655
沒有	655
屎	655
抓到	654
毫无	653
类	653
難	653
学习	652
彼此	651
準	651
仍然	651
法律	651
大卫	651
照	650
发射	648
那儿	646
冲	645
上班	643
計	643
淘汰	643
堆	642
吃饭	642
约会	641
低	641
舞	641
包括	640
数	640
欧	640
服	640
老师	639
任	637
声	635
很棒	635
颗	635
意外	634
伤	632
拿走	632
工程	632
始	631
美丽	631
面对	629
假	629
這樣	629
电脑	629
生存	628
酒店	627
鱼	627
卖	627
深	627
状态	626
约	625
尝试	624
門	623
快跑	623
就像	622
德国	621
会议	621
停下	620
历史	619
居然	619
毁	618
幸运	618
关闭	618
经常	617
麦克	617
爽	615
出生	615
安静	614
與	614
笨	612
象	610
苦	610
黑暗	610
耶	609
浪费	608
活动	608
伦敦	607
执行	606
造成	606
吉姆	606
实际	605
我好	604
感情	604
下午	603
樂	603
我得	603
處	602
九	602
货	601
教授	601
速度	601
测试	601
根	599
夠	599
開始	599
来到	598
唐	598
封	597
15	597
代	596
带走	596
破坏	596
情	595
味道	595
袭击	594
电	594
满	593
改	593
家族	592
装	592
若	591
太空	590
画	590
发誓	589
路上	588
空间	588
谓	588
還有	588
德	587
恭喜	586
踢	586
放下	585
即	585
基本	584
語	584
告	583
当我	583
手术	582
风	582
有关	581
治疗	580
百	580
介绍	580
只能	579
塔	579
地狱	578
尊重	578
到达	578
头发	578
怀疑	577
显然	577
罪	577
距离	577
–	577
老天	576
解	576
角色	576
談	576
7	576
另外	573
炸弹	573
醒	572
根据	571
绑	570
須	568
吻	568
亲	566
比如	565
协议	565
乖	564
作品	564
一半	563
恢复	562
汉	562
分子	561
而是	561
女性	561
人民	561
同样	561
常	560
背叛	560
词	559
賽	558
客人	557
仍	555
地下	555
关心	554
极	554
可怜	554
期	554
坐下	552
干掉	552
結	552
9	552
婚礼	551
公主	551
健康	550
原	550
士兵	548
愿	547
提醒	546
目	545
幸福	545
女王	545
總	545
试试	545
时刻	544
萬	543
張	543
镇	543
正式	542
杰	542
摧毁	542
前面	542
红	541
合	541
赢得	540
长大	540
硬	539
管理	538
追踪	538
谋杀	535
冒	535
亮	535
拖	535
沒事	535
馬	535
私人	534
展示	534
我猜	532
干得	532
制造	532
移动	532
猫	530
底	530
天呐	530
空	530
條	530
興	530
肯	529
程序	529
左	528
11	528
竟然	527
前进	527
你来	526
停车	526
猜	524
紧急	523
帝国	523
欠	523
究竟	522
顺	521
招	521
树	521
万	521
妙	521
后来	520
经过	520
辈	520
差点	519
答案	519
说明	519
倍	519
吉塔	519
大哥	518
不少	517
8	517
主人	517
收	516
责任	516
压力	516
帽子	515
许多	515
證	515
实在	515
越来越	514
巨大	514
法官	514
兵	514
人...	513
顺利	513
轮	513
成员	513
记住	513
扔	512
应	512
赛	512
参与	511
莎拉	511
-有	510
旅行	509
心脏	508
靠近	508
很高	507
那时	507
冷	507
理	507
中国	507
政治	506
秀	505
社会	505
軍	505
对方	505
请求	504
将军	503
打扰	502
价值	502
病毒	502
體	502
不過	502
输	501
想起	501
没有	500
茶	500
交	499
盯	499
命运	499
收拾	498
联盟	497
数据	497
款	497
乱	497
人物	496
識	495
玩意	494
不...	494
你真	494
多谢	494
赶	494
確	494
告訴	493
比利	492
党	492
赶快	492
动作	492
经验	491
逃跑	491
随时	490
號	490
谢	490
星球	490
职业	489
如今	489
强大	488
愉快	486
超过	486
联邦	486
牌	485
让开	485
案子	484
星	484
有时	484
能量	484
高中	484
表情	483
我给	483
念	483
族	483
酒吧	483
运	482
普通	482
牺牲	482
痛苦	482
公寓	481
别动	481
冰	480
哈	479
分享	479
短	479
爵士	478
式	478
通常	478
朝	477
可怕	477
火星	477
北	477
思考	476
太阳	475
史	474
色	474
挑战	473
查理	473
付出	473
逮捕	472
足	472
不够	472
建立	471
可惜	471
啤酒	470
想像	470
自我	469
领导	469
客户	469
公平	468
珍妮	468
商	467
手下	467
要么	466
克拉克	466
局长	466
模特	466
对了	465
單	465
学生	465
外星	465
內	464
灵魂	463
建筑	463
就在	461
习惯	461
权利	461
印度	461
強	461
同志	461
爾	460
以来	460
-别	460
客气	460
死去	459
情感	459
最高	459
性感	459
状况	458
委员	458
恐怕	457
即将	457
00:	457
呃...	456
更加	456
線	456
殿	456
说服	455
公里	455
主要	454
就能	454
波	454
禁止	453
神经	453
干净	453
自杀	452
困	452
不定	452
乔	452
关键	451
条件	451
意见	451
-真的	451
司令	451
堡	450
買	450
我爱	450
這裏	450
天才	449
现实	449
英里	449
千	449
钥匙	449
表示	449
仅	448
科	448
亲自	448
零	448
幸存	448
采取	448
系	446
勇敢	446
设备	446
东	445
代价	445
整	445
艺术	445
证	445
失踪	445
明显	444
资料	444
好奇	444
有用	444
徐	444
宇宙	444
火车	443
尽	443
取消	443
石	443
之中	442
右	442
视频	442
立即	442
造	441
恨	440
保险	440
见面	439
槍	438
多么	437
跳舞	436
沒錯	436
率	435
婊子	435
饿	434
庆祝	433
心情	433
今年	432
充满	432
土地	432
找出	431
末	431
'	430
面前	430
趟	430
精彩	430
付	430
為什麼	430
值	429
主义	429
尽管	429
糖	428
需	428
没事	428
网络	428
老爸	426
共	426
某个	426
表	426
复杂	426
屁	426
醒醒	426
恐惧	425
老兄	425
疼	425
-7	425
一边	424
墨西哥	424
卷	424
空气	424
姜	424
媽媽	424
释放	423
我正	423
求求	423
撒谎	422
黄	421
实话	421
国际	421
裝	421
跟踪	421
有的	420
没法	420
決	420
世纪	419
追	419
續	419
累	419
症	418
王子	418
兴奋	418
我去	418
報	417
神盾	417
吸引	416
河	416
就好	415
网	415
冠军	415
恶心	415
特殊	415
故意	414
某	414
相当	413
密码	412
伙伴	412
杀手	412
监控	412
区域	412
胜利	411
客	411
提名	411
布莱恩	411
擊	410
愚蠢	409
说谎	409
拍摄	409
並	409
皮	408
搞砸	408
时代	408
汤姆	408
運	408
申请	407
彼得	407
師	407
克莱尔	407
尽快	407
圣诞	406
議	406
黑人	406
事儿	406
线索	405
上尉	405
吸血	405
直升	405
躺	404
汽车	404
卡尔	404
業	403
某种	403
动手	403
24	403
监视	403
毕业	403
显示	402
上车	402
多莉	402
困难	401
感染	401
老人	401
去世	400
手指	400
凭	400
入	400
提出	399
嗯...	399
兒子	399
重点	399
挂	399
世上	398
置	398
洞	398
受害	397
魔法	397
傢	397
专业	396
发展	396
不幸	396
暴力	396
前往	396
然而	396
50	396
旧	396
滚	396
快點	396
心理	395
警方	395
鐘	395
制作	395
等下	394
冒险	394
提到	394
费	394
尤其	394
园	394
集中	394
暂时	394
圾	394
路易	394
对付	393
不断	393
森林	392
警	391
陛下	391
量	391
辛苦	391
吉米	391
跤	391
卡车	391
反抗	390
项目	390
－	390
码	390
彻底	390
娘	389
熊	389
内心	389
緊	389
耍	388
扯	388
公	388
交往	388
托马斯	387
最棒	387
搜索	387
贏	387
聲	387
歲	387
趴下	387
多数	387
25	387
-1	387
道理	386
避免	386
带上	386
我會	386
不仅	386
摄像	386
大使	386
龙	386
迎	386
审判	385
類	385
旁边	385
教练	385
视	384
吐	384
演出	384
联络	384
-是	384
稳定	384
有别	383
教堂	383
大脑	383
轻松	383
合适	382
病人	382
交流	381
惊喜	381
飛	381
凶	380
欺	380
您好	380
入侵	380
放心	379
全力	379
钟	379
最佳	379
瓶	379
第四	379
他人	378
周围	378
依然	378
报道	377
鸡	377
承诺	377
规则	377
團	377
乐	377
机场	377
进攻	377
配	376
共同	376
洛杉矶	376
垃	376
罗马	376
爱上	376
18	375
看得	375
产生	375
恶魔	375
天使	375
关注	375
降落	374
劲	374
体	374
观众	374
部门	374
壞	374
驾驶	374
送到	373
手上	373
看过	373
单独	372
行了	371
弱	371
战士	371
俱乐部	370
安娜	370
程度	369
后悔	369
退	369
激动	369
繼	369
还好	369
医疗	369
凯特	369
肖	369
提	368
社长	368
观察	367
过程	367
老鼠	367
毕竟	366
地点	366
抢	366
源	366
餐厅	366
恋	366
衣	365
互相	365
反对	364
可我	364
之外	364
想要	364
演员	364
克里斯	364
地区	364
卫星	364
果然	364
-6	364
犹太	364
进展	363
这...	363
破	363
计算	363
犯人	363
作用	363
惹	363
上校	363
刚才	362
疑	362
船上	362
咯	362
顾	361
真心	361
林	361
隐藏	361
具	360
联合	360
回头	360
快来	360
叫做	359
惩罚	359
工	359
艇	359
代码	359
胎	358
估计	358
开火	358
愈	358
饼	358
烂	357
呼叫	357
洋	356
按照	356
支援	356
带到	356
基因	356
你們	356
骗	355
达	355
权力	355
额	354
爹	354
香港	354
我为	353
各种	353
折磨	353
闭	352
同事	352
接到	352
排	352
欲	351
我说	351
吵	351
你俩	351
取	351
連	351
遗憾	351
山姆	351
惊讶	350
虫	350
數	350
發生	350
守护	350
无线	350
穿过	350
众	350
擅长	350
辈子	349
做些	349
吹	349
醫	349
录	349
完毕	349
想象	348
总是	348
永遠	348
扫	348
发动	348
舰	348
天堂	348
你得	347
剧	347
案件	347
但他	347
理论	346
乔治	346
紧	346
婚	346
疯子	346
凯文	346
想...	345
背后	345
佬	345
发出	345
闹	344
二十	344
真棒	343
则	343
取得	343
效果	343
机械	343
科技	343
治	342
那個	342
轉	342
下车	342
你别	342
范围	342
走到	342
校长	342
万一	341
东京	341
课	340
假装	340
神奇	340
实现	340
团结	340
查尔斯	340
下次	340
宝宝	340
-3	340
東西	340
骑士	340
多姆	340
商业	339
同伴	339
尽力	339
中间	339
絕	339
指示	339
-5	339
复仇	338
音	338
谈论	338
变化	338
寫	338
書	338
南	338
隧道	338
运气	337
聯	337
傳	337
務	337
导致	337
选手	337
臭	336
记者	336
红色	336
丢	336
法庭	336
逗	336
大人	336
剂	336
年代	336
年纪	336
说出	335
并非	335
講	335
宣布	335
脑袋	334
周末	334
专家	334
分析	334
接触	334
学院	334
善	334
队伍	334
爷爷	334
落	333
好久	333
甩	333
重复	333
信心	332
其它	332
急	332
投降	332
谈话	332
独自	332
救援	332
迫	331
奴隶	331
事故	331
建	331
有效	331
撤退	331
一百	330
賣	330
修理	330
白人	330
-没	330
神父	330
时机	329
数字	329
现	329
-4	329
最後	329
凡	328
打败	328
归	328
提前	328
船员	328
名单	328
轴	328
13	328
方便	327
掌握	327
不再	327
玻璃	326
媒体	326
颜色	326
加上	326
图	326
指控	326
持续	326
美女	326
稍	326
呵呵	326
转移	325
终结	325
满意	325
炸	325
像是	325
玛丽	324
军人	324
摸	324
瞎	324
爭	324
尖	324
梅	324
参议	323
给我	323
由于	323
大量	323
大楼	323
係	323
打破	322
22	322
风险	322
俄罗斯	322
规矩	322
裤子	321
清理	321
西班牙	321
相同	321
視	321
母	321
保護	321
期待	321
营	321
40	321
结	321
奸	320
中央	320
劃	320
臉	320
石头	320
广告	320
仅仅	319
戏	319
脑子	319
幸	319
搜查	319
哈维	319
第五	319
露西	319
影	318
圣	318
傷	318
装置	317
墙	317
醒来	317
憾	317
亨利	317
父	317
出口	316
谎言	316
操作	316
对我	316
奥	316
自从	315
对手	315
威廉	315
骗子	315
增加	315
演	315
盡	315
杀掉	315
作战	315
般	315
桌子	315
爱情	315
引起	314
刺激	314
听见	314
-为	314
讲话	314
同学	314
明明	314
脖子	313
原子	313
挖	313
军事	313
味	313
更大	313
回忆	313
说吧	312
也是	312
全球	312
17	312
统治	312
内容	312
風	312
模式	312
-但	312
雷	312
工具	312
公园	311
锁	311
尽量	311
签	311
全国	310
相	310
左右	310
投资	310
也有	309
表达	309
罪犯	309
环境	309
毁灭	309
顿	309
电子	309
倆	309
协调	308
窗户	308
公开	308
问问	308
轻	308
砸	308
陪	308
射击	308
市场	308
手里	308
早餐	307
大约	307
牢	307
傲	307
雖然	307
部长	307
婚姻	306
他...	306
級	306
印象	306
耶稣	306
肚子	306
事业	305
躲	305
組	305
于是	305
隔离	305
引擎	305
戲	304
最新	304
-在	304
地址	303
海军	303
机构	303
制	303
卻	303
邮件	303
达到	303
打死	303
尉	303
彈	303
重大	302
桶	302
16	302
叛徒	302
练习	302
偏	302
传送	302
韩	302
瘋	302
看法	301
斯科特	301
該死	301
盒子	301
奖	301
撤离	301
神秘	300
界	300
无辜	300
大事	300
滿	300
畫	300
權	300
难过	300
也好	299
小说	299
连接	299
影子	298
扇	298
爷	298
徒	298
时光	297
擦	297
千万	297
爱丽丝	297
干杯	297
毒品	297
型	296
熟悉	296
等到	296
達	296
基金	296
去年	296
藥	296
感覺	296
人工	296
营地	296
太大	296
那好	296
返回	296
意大利	296
无关	295
城堡	295
小组	295
免费	295
厨房	295
趴	295
车上	294
嫌疑	294
警卫	294
建造	294
司机	293
越	293
玩得	293
那...	293
輕	293
我真	293
論	293
回來	293
农场	293
栋	293
鸟	293
尼克	293
遠	292
一路	292
嘘	292
死定	292
太久	292
警报	291
黑色	291
幅	291
陈	291
当你	291
村	291
嫁给	290
顶	290
擇	290
舰队	290
规定	290
艰难	290
阶段	290
約翰	290
无聊	289
细节	289
負	289
瓜	289
迷	289
通讯	289
看吧	289
大门	289
■	289
形	289
愤怒	288
區	288
約	288
不久	288
14	288
男子	287
番	287
满足	287
夢	287
纳粹	287
夜晚	286
优秀	286
题	286
忠诚	286
苏联	286
來吧	286
領	286
导弹	286
妈咪	286
但...	285
供	285
哟	285
资格	285
參	285
天空	285
咬	285
语言	285
在此	285
陌生	284
美好	284
度过	284
掌控	284
紅	284
厕	284
祝	284
我刚	284
上次	284
一致	283
就来	283
寶	283
恋爱	282
快速	282
纪念	281
牛	281
監	281
学会	281
原本	281
-哦	281
或许	280
针对	280
好运	280
竞选	280
明星	280
地图	280
情绪	280
烧	280
教育	280
願	280
苏珊	280
端	279
午	279
陷入	279
加州	279
退出	279
芝加哥	279
皆	279
配合	278
经	278
小队	278
勇气	278
邪恶	278
巴黎	278
武装	278
恐龙	278
看出	277
事...	277
手段	277
抵抗	277
基	277
塊	277
微	277
德州	277
